level_0,index,year,state,state_po,office,candidate,party,candidatevotes,totalvotes,democratvotes,republicanvotes,last_name,first_name,suffix,nickname,bioguide_id
819,819,2008,MARYLAND,MD,US HOUSE,"EDWARDS, Donna F.",DEMOCRAT,258704,301431,258704.0,190926.0,EDWARDS,DONNA,,,E000290
820,820,2008,MAINE,ME,US HOUSE,"MICHAUD, Michael H.",DEMOCRAT,226274,335542,226274.0,168930.0,MICHAUD,MICHAEL,,,M001149
821,821,2008,MICHIGAN,MI,US HOUSE,"DINGELL, John David, Jr.",DEMOCRAT,231784,327827,231784.0,230471.0,DINGELL,JOHN,JR,,D000355
822,822,2008,MINNESOTA,MN,US HOUSE,"OBERSTAR, James Louis",DEMOCRATIC-FARMER-LABOR,241831,357284,,220924.0,OBERSTAR,JAMES,,,O000006
823,823,2008,MISSOURI,MO,US HOUSE,"CLAY, William Lacy, Jr.",DEMOCRAT,242570,279277,242570.0,232276.0,CLAY,WILLIAM,JR,,C001049
824,824,2008,MISSISSIPPI,MS,US HOUSE,"TAYLOR, Gary Eugene (Gene)",DEMOCRAT,216542,290519,216542.0,213171.0,TAYLOR,GARY,,,T000074
825,825,2008,MONTANA,MT,US HOUSE,"REHBERG, Denny",REPUBLICAN,308470,480900,155930.0,308470.0,REHBERG,DENNY,,,R000571
826,826,2008,NORTH CAROLINA,NC,US HOUSE,"PRICE, David Eugene",DEMOCRAT,265751,419698,265751.0,241053.0,PRICE,DAVID,,,P000523
827,827,2008,NORTH DAKOTA,ND,US HOUSE,"POMEROY, Earl Ralph, III",DEMOCRAT,194577,313965,194577.0,119388.0,POMEROY,EARL,III,,P000422
828,828,2008,NEBRASKA,NE,US HOUSE,"FORTENBERRY, Jeff",REPUBLICAN,184923,262820,131901.0,184923.0,FORTENBERRY,JEFF,,,F000449
829,829,2008,NEW HAMPSHIRE,NH,US HOUSE,"HODES, Paul",DEMOCRAT,188332,333675,188332.0,156338.0,HODES,PAUL,,,H001043
830,830,2008,NEW JERSEY,NJ,US HOUSE,"ANDREWS, Robert Ernest",DEMOCRAT,206453,285157,206453.0,202972.0,ANDREWS,ROBERT,,,A000210
831,831,2008,NEW MEXICO,NM,US HOUSE,"HEINRICH, Martin",DEMOCRAT,166271,298756,166271.0,132485.0,HEINRICH,MARTIN,,,H001046
832,832,2008,NEVADA,NV,US HOUSE,"HELLER, Dean",REPUBLICAN,170771,329520,165912.0,170771.0,HELLER,DEAN,,,H001041
833,833,2008,NEW YORK,NY,US HOUSE,"GILLIBRAND, Kirsten",DEMOCRAT,178996,334716,178996.0,149344.0,GILLIBRAND,KIRSTEN,,,G000555
834,834,2008,OHIO,OH,US HOUSE,"KAPTUR, Marcia Carolyn (Marcy)",DEMOCRAT,222054,298566,222054.0,202063.0,KAPTUR,MARCIA,,MARCY,K000009
835,835,2008,OKLAHOMA,OK,US HOUSE,"SULLIVAN, John",REPUBLICAN,193404,292294,173757.0,193404.0,SULLIVAN,JOHN,,,S001155
836,836,2008,OREGON,OR,US HOUSE,"DeFAZIO, Peter Anthony",DEMOCRAT,275143,334146,275143.0,236560.0,DEFAZIO,PETER,,,D000191
837,837,2008,PENNSYLVANIA,PA,US HOUSE,"FATTAH, Chaka",DEMOCRAT,276870,311336,276870.0,218862.0,FATTAH,CHAKA,,,F000043
838,838,2008,RHODE ISLAND,RI,US HOUSE,"LANGEVIN, James",DEMOCRAT,158416,226234,158416.0,67433.0,LANGEVIN,JAMES,,,L000559
839,839,2008,SOUTH CAROLINA,SC,US HOUSE,"CLYBURN, James Enos",DEMOCRAT,193378,286571,193378.0,186799.0,CLYBURN,JAMES,,,C000537
840,840,2008,SOUTH DAKOTA,SD,US HOUSE,"HERSETH SANDLIN, Stephanie",DEMOCRAT,256041,379007,256041.0,122966.0,HERSETH SANDLIN,STEPHANIE,,,H001037
841,841,2008,TENNESSEE,TN,US HOUSE,"DUNCAN, John J., Jr.",REPUBLICAN,227120,290759,198798.0,227120.0,DUNCAN,JOHN,JR,,D000533
842,842,2008,TEXAS,TX,US HOUSE,"SMITH, Lamar Seeligson",REPUBLICAN,243471,304350,191755.0,243471.0,SMITH,LAMAR,,,S000583
843,843,2008,UTAH,UT,US HOUSE,"MATHESON, James David (Jim)",DEMOCRAT,220666,348325,220666.0,196799.0,MATHESON,JAMES,,JIM,M001142
844,844,2008,VIRGINIA,VA,US HOUSE,"SCOTT, Robert C.",DEMOCRAT,239911,247288,239911.0,233531.0,SCOTT,ROBERT,,,S000185
845,845,2008,VERMONT,VT,US HOUSE,"WELCH, Peter",DEMOCRAT,248203,298151,248203.0,,WELCH,PETER,,,W000800
846,846,2008,WASHINGTON,WA,US HOUSE,"McDERMOTT, James A.",DEMOCRAT,291963,349017,291963.0,211305.0,MCDERMOTT,JAMES,,,M000404
847,847,2008,WISCONSIN,WI,US HOUSE,"BALDWIN, Tammy",DEMOCRAT,277914,400841,277914.0,275271.0,BALDWIN,TAMMY,,,B001230
848,848,2008,WEST VIRGINIA,WV,US HOUSE,"MOLLOHAN, Alan Bowlby",DEMOCRAT,187734,187864,187734.0,147334.0,MOLLOHAN,ALAN,,,M000844
849,849,2008,WYOMING,WY,US HOUSE,"LUMMIS, Cynthia M.",REPUBLICAN,131244,249575,106758.0,131244.0,LUMMIS,CYNTHIA,,,L000571
850,850,2010,ALASKA,AK,US HOUSE,"YOUNG, Donald Edwin",REPUBLICAN,175384,254335,77606.0,175384.0,YOUNG,DONALD,,,Y000033
851,851,2010,ALABAMA,AL,US HOUSE,"BACHUS, Spencer T., III",REPUBLICAN,205288,209364,136696.0,205288.0,BACHUS,SPENCER,III,,B000013
852,852,2010,ARKANSAS,AR,US HOUSE,"WOMACK, Steve",REPUBLICAN,148581,205123,102479.0,148581.0,WOMACK,STEVE,,,W000809
853,853,2010,ARIZONA,AZ,US HOUSE,"FRANKS, Trent",REPUBLICAN,173173,266894,138280.0,173173.0,FRANKS,TRENT,,,F000448
854,854,2010,CALIFORNIA,CA,US HOUSE,"McCLINTOCK, Tom",REPUBLICAN,186397,304229,180400.0,186397.0,MCCLINTOCK,TOM,,,M001177
855,855,2010,COLORADO,CO,US HOUSE,"COFFMAN, Mike",REPUBLICAN,217368,330943,148720.0,217368.0,COFFMAN,MIKE,,,C001077
856,856,2010,CONNECTICUT,CT,US HOUSE,"COURTNEY, Joe",DEMOCRAT,140888,246809,140888.0,102092.0,COURTNEY,JOE,,,C001069
857,857,2010,DELAWARE,DE,US HOUSE,"CARNEY, John C., Jr.",DEMOCRAT,173543,305636,173543.0,125442.0,CARNEY,JOHN,JR,,C001083
858,858,2010,FLORIDA,FL,US HOUSE,"NUGENT, Richard",REPUBLICAN,208815,309673,132098.0,208815.0,NUGENT,RICHARD,,,N000185
859,859,2010,GEORGIA,GA,US HOUSE,"PRICE, Tom",REPUBLICAN,198100,198288,140294.0,198100.0,PRICE,TOM,,,P000591
860,860,2010,HAWAII,HI,US HOUSE,"HIRONO, Mazie",DEMOCRAT,132290,183258,132290.0,82723.0,HIRONO,MAZIE,,,H001042
861,861,2010,IOWA,IA,US HOUSE,"LATHAM, Thomas",REPUBLICAN,152588,232519,122147.0,152588.0,LATHAM,THOMAS,,,L000111
862,862,2010,IDAHO,ID,US HOUSE,"SIMPSON, Michael K.",REPUBLICAN,137468,199717,102135.0,137468.0,SIMPSON,MICHAEL,,,S001148
863,863,2010,ILLINOIS,IL,US HOUSE,"SHIMKUS, John M.",REPUBLICAN,166166,233298,150666.0,166166.0,SHIMKUS,JOHN,,,S000364
864,864,2010,INDIANA,IN,US HOUSE,"BURTON, Danny Lee",REPUBLICAN,146899,236407,99387.0,146899.0,BURTON,DANNY,,,B001149
865,865,2010,KANSAS,KS,US HOUSE,"HUELSKAMP, Tim",REPUBLICAN,142281,192886,90193.0,142281.0,HUELSKAMP,TIM,,,H001057
866,866,2010,KENTUCKY,KY,US HOUSE,"GUTHRIE, Brett",REPUBLICAN,155906,229655,139940.0,155906.0,GUTHRIE,BRETT,,,G000558
867,867,2010,LOUISIANA,LA,US HOUSE,"SCALISE, Steve",REPUBLICAN,157182,200176,83705.0,157182.0,SCALISE,STEVE,,,S001176
868,868,2010,MASSACHUSETTS,MA,US HOUSE,"LYNCH, Stephen F.",DEMOCRAT,157071,229964,157071.0,120029.0,LYNCH,STEPHEN,,,L000562
869,869,2010,MARYLAND,MD,US HOUSE,"EDWARDS, Donna F.",DEMOCRAT,160228,192020,160228.0,155118.0,EDWARDS,DONNA,,,E000290
870,870,2010,MAINE,ME,US HOUSE,"PINGREE, Chellie",DEMOCRAT,169114,297657,169114.0,128501.0,PINGREE,CHELLIE,,,P000597
871,871,2010,MICHIGAN,MI,US HOUSE,"MILLER, Candice S.",REPUBLICAN,168364,233930,125730.0,168364.0,MILLER,CANDICE,,,M001150
872,872,2010,MINNESOTA,MN,US HOUSE,"KLINE, John",REPUBLICAN,181341,286453,154833.0,181341.0,KLINE,JOHN,,,K000363
873,873,2010,MISSOURI,MO,US HOUSE,"AKIN, W. Todd",REPUBLICAN,180481,265632,135907.0,180481.0,AKIN,W.,,,A000358
874,874,2010,MISSISSIPPI,MS,US HOUSE,"HARPER, Gregg",REPUBLICAN,132393,194716,105327.0,132393.0,HARPER,GREGG,,,H001045
875,875,2010,MONTANA,MT,US HOUSE,"REHBERG, Denny",REPUBLICAN,217696,360341,121954.0,217696.0,REHBERG,DENNY,,,R000571
876,876,2010,NORTH CAROLINA,NC,US HOUSE,"MYRICK, Sue",REPUBLICAN,158790,230240,155384.0,158790.0,MYRICK,SUE,,,M001134
877,877,2010,NORTH DAKOTA,ND,US HOUSE,"BERG, Rick",REPUBLICAN,129802,236344,106542.0,129802.0,BERG,RICK,,,B001272
878,878,2010,NEBRASKA,NE,US HOUSE,"SMITH, Adrian",REPUBLICAN,117275,167243,60486.0,117275.0,SMITH,ADRIAN,,,S001172
879,879,2010,NEW HAMPSHIRE,NH,US HOUSE,"GUINTA, Frank",REPUBLICAN,121655,225124,105060.0,121655.0,GUINTA,FRANK,,,G000570
880,880,2010,NEW JERSEY,NJ,US HOUSE,"SMITH, Christopher Henry",REPUBLICAN,129752,186938,108214.0,129752.0,SMITH,CHRISTOPHER,,,S000522
881,881,2010,NEW MEXICO,NM,US HOUSE,"LUJÁN, Ben Ray",DEMOCRAT,120048,210665,120048.0,104215.0,LUJÁN,BEN,,,L000570
882,882,2010,NEVADA,NV,US HOUSE,"HELLER, Dean",REPUBLICAN,169458,267708,127168.0,169458.0,HELLER,DEAN,,,H001041
883,883,2010,NEW YORK,NY,US HOUSE,"LEE, Christopher John",REPUBLICAN,151449,221763,124889.0,151449.0,LEE,CHRISTOPHER,,,L000568
884,884,2010,OHIO,OH,US HOUSE,"TURNER, Michael R.",REPUBLICAN,152629,224084,139693.0,152629.0,TURNER,MICHAEL,,,T000463
885,885,2010,OKLAHOMA,OK,US HOUSE,"LUCAS, Frank D.",REPUBLICAN,161927,207616,108203.0,161927.0,LUCAS,FRANK,,,L000491
886,886,2010,OREGON,OR,US HOUSE,"WALDEN, Greg",REPUBLICAN,206245,279037,193104.0,206245.0,WALDEN,GREG,,,W000791
887,887,2010,PENNSYLVANIA,PA,US HOUSE,"FATTAH, Chaka",DEMOCRAT,182800,204707,182800.0,165219.0,FATTAH,CHAKA,,,F000043
888,888,2010,RHODE ISLAND,RI,US HOUSE,"LANGEVIN, James",DEMOCRAT,104442,174670,104442.0,71542.0,LANGEVIN,JAMES,,,L000559
889,889,2010,SOUTH CAROLINA,SC,US HOUSE,"SCOTT, Tim",REPUBLICAN,152755,233695,125459.0,152755.0,SCOTT,TIM,,,S001184
890,890,2010,SOUTH DAKOTA,SD,US HOUSE,"NOEM, Kristi",REPUBLICAN,153703,319426,146589.0,153703.0,NOEM,KRISTI,,,N000184
891,891,2010,TENNESSEE,TN,US HOUSE,"BLACKBURN, Marsha",REPUBLICAN,158916,219583,99827.0,158916.0,BLACKBURN,MARSHA,,,B001243
892,892,2010,TEXAS,TX,US HOUSE,"SMITH, Lamar Seeligson",REPUBLICAN,162924,236545,99967.0,162924.0,SMITH,LAMAR,,,S000583
893,893,2010,UTAH,UT,US HOUSE,"CHAFFETZ, Jason",REPUBLICAN,139721,193186,127151.0,139721.0,CHAFFETZ,JASON,,,C001076
894,894,2010,VIRGINIA,VA,US HOUSE,"CANTOR, Eric",REPUBLICAN,138209,233402,116404.0,138209.0,CANTOR,ERIC,,,C001046
895,895,2010,VERMONT,VT,US HOUSE,"WELCH, Peter",DEMOCRAT,154006,238521,154006.0,76403.0,WELCH,PETER,,,W000800
896,896,2010,WASHINGTON,WA,US HOUSE,"McDERMOTT, James A.",DEMOCRAT,232649,280390,232649.0,177235.0,MCDERMOTT,JAMES,,,M000404
897,897,2010,WISCONSIN,WI,US HOUSE,"SENSENBRENNER, Frank James, Jr.",REPUBLICAN,229642,331258,191164.0,229642.0,SENSENBRENNER,FRANK,JR,,S000244
898,898,2010,WEST VIRGINIA,WV,US HOUSE,"CAPITO, Shelley Moore",REPUBLICAN,126814,185246,89220.0,126814.0,CAPITO,SHELLEY,,,C001047
899,899,2010,WYOMING,WY,US HOUSE,"LUMMIS, Cynthia M.",REPUBLICAN,131661,190822,45768.0,131661.0,LUMMIS,CYNTHIA,,,L000571
900,900,2012,ALASKA,AK,US HOUSE,"YOUNG, Donald Edwin",REPUBLICAN,185296,289804,82927.0,185296.0,YOUNG,DONALD,,,Y000033
901,901,2012,ALABAMA,AL,US HOUSE,"SEWELL, Terri",DEMOCRAT,232520,306558,232520.0,219262.0,SEWELL,TERRI,,,S001185
902,902,2012,ARKANSAS,AR,US HOUSE,"WOMACK, Steve",REPUBLICAN,186467,245660,113156.0,186467.0,WOMACK,STEVE,,,W000809
903,903,2012,ARIZONA,AZ,US HOUSE,"SALMON, Matthew James",REPUBLICAN,183470,273059,147338.0,183470.0,SALMON,MATTHEW,,,S000018
904,904,2012,CALIFORNIA,CA,US HOUSE,"PELOSI, Nancy",DEMOCRAT,253709,298187,253709.0,197803.0,PELOSI,NANCY,,,P000197
905,905,2012,COLORADO,CO,US HOUSE,"DeGETTE, Diana",DEMOCRAT,237579,348210,237579.0,200006.0,DEGETTE,DIANA,,,D000197
906,906,2012,CONNECTICUT,CT,US HOUSE,"DeLAURO, Rosa L.",DEMOCRAT,197163,291301,197163.0,128927.0,DELAURO,ROSA,,,D000216
907,907,2012,DELAWARE,DE,US HOUSE,"CARNEY, John C., Jr.",DEMOCRAT,249933,388059,249933.0,129757.0,CARNEY,JOHN,JR,,C001083
908,908,2012,FLORIDA,FL,US HOUSE,"CRENSHAW, Ander",REPUBLICAN,239988,315470,221263.0,239988.0,CRENSHAW,ANDER,,,C001045
909,909,2012,GEORGIA,GA,US HOUSE,"LEWIS, John R.",DEMOCRAT,234330,277665,234330.0,232380.0,LEWIS,JOHN,,,L000287
910,910,2012,HAWAII,HI,US HOUSE,"GABBARD, Tulsi",DEMOCRAT,168503,219283,168503.0,96824.0,GABBARD,TULSI,,,G000571
911,911,2012,IOWA,IA,US HOUSE,"BRALEY, Bruce",DEMOCRAT,222422,390849,222422.0,202000.0,BRALEY,BRUCE,,,B001259
912,912,2012,IDAHO,ID,US HOUSE,"SIMPSON, Michael K.",REPUBLICAN,207412,318494,110847.0,207412.0,SIMPSON,MICHAEL,,,S001148
913,913,2012,ILLINOIS,IL,US HOUSE,"SCHOCK, Aaron",REPUBLICAN,244467,329631,242439.0,244467.0,SCHOCK,AARON,,,S001179
914,914,2012,INDIANA,IN,US HOUSE,"BROOKS, Susan",REPUBLICAN,194570,333359,187743.0,194570.0,BROOKS,SUSAN,,,B001284
915,915,2012,KANSAS,KS,US HOUSE,"HUELSKAMP, Tim",REPUBLICAN,211337,211337,113735.0,211337.0,HUELSKAMP,TIM,,,H001057
916,916,2012,KENTUCKY,KY,US HOUSE,"YARMUTH, John",DEMOCRAT,206385,322656,206385.0,199956.0,YARMUTH,JOHN,,,Y000062
917,917,2012,LOUISIANA,LA,US HOUSE,"CASSIDY, Bill",REPUBLICAN,243553,306713,158501.0,243553.0,CASSIDY,BILL,,,C001075
918,918,2012,MASSACHUSETTS,MA,US HOUSE,"LYNCH, Stephen F.",DEMOCRAT,263999,371694,263999.0,176612.0,LYNCH,STEPHEN,,,L000562
919,919,2012,MARYLAND,MD,US HOUSE,"CUMMINGS, Elijah Eugene",DEMOCRAT,247770,323818,247770.0,214204.0,CUMMINGS,ELIJAH,,,C000984
920,920,2012,MAINE,ME,US HOUSE,"PINGREE, Chellie",DEMOCRAT,236363,380715,236363.0,137542.0,PINGREE,CHELLIE,,,P000597
921,921,2012,MICHIGAN,MI,US HOUSE,"PETERS, Gary C.",DEMOCRAT,270450,328792,270450.0,226075.0,PETERS,GARY,,,P000595
922,922,2012,MINNESOTA,MN,US HOUSE,"ELLISON, Keith",DEMOCRAT,262102,351969,262102.0,222335.0,ELLISON,KEITH,,,E000288
923,923,2012,MISSOURI,MO,US HOUSE,"CLAY, William Lacy, Jr.",DEMOCRAT,267927,340583,267927.0,236971.0,CLAY,WILLIAM,JR,,C001049
924,924,2012,MISSISSIPPI,MS,US HOUSE,"HARPER, Gregg",REPUBLICAN,234717,293322,214978.0,234717.0,HARPER,GREGG,,,H001045
925,925,2012,MONTANA,MT,US HOUSE,"DAINES, Steve",REPUBLICAN,255468,479740,204939.0,255468.0,DAINES,STEVE,,,D000618
926,926,2012,NORTH CAROLINA,NC,US HOUSE,"PRICE, David Eugene",DEMOCRAT,259534,348485,259534.0,222116.0,PRICE,DAVID,,,P000523
927,927,2012,NORTH DAKOTA,ND,US HOUSE,"CRAMER, Kevin",REPUBLICAN,173585,316224,,173585.0,CRAMER,KEVIN,,,C001096
928,928,2012,NEBRASKA,NE,US HOUSE,"SMITH, Adrian",REPUBLICAN,187423,252689,129767.0,187423.0,SMITH,ADRIAN,,,S001172
929,929,2012,NEW HAMPSHIRE,NH,US HOUSE,"SHEA-PORTER, Carol",DEMOCRAT,171650,345022,171650.0,158659.0,SHEA-PORTER,CAROL,,,S001170
930,930,2012,NEW JERSEY,NJ,US HOUSE,"ANDREWS, Robert Ernest",DEMOCRAT,210470,308519,210470.0,195145.0,ANDREWS,ROBERT,,,A000210
931,931,2012,NEW MEXICO,NM,US HOUSE,"LUJÁN, Ben Ray",DEMOCRAT,167103,264719,167103.0,133180.0,LUJÁN,BEN,,,L000570
932,932,2012,NEVADA,NV,US HOUSE,"AMODEI, Mark E.",REPUBLICAN,162213,281449,120501.0,162213.0,AMODEI,MARK,,,A000369
933,933,2012,NEW YORK,NY,US HOUSE,"HIGGINS, Brian",DEMOCRAT,195234,304961,195234.0,145042.0,HIGGINS,BRIAN,,,H001038
934,934,2012,OHIO,OH,US HOUSE,"FUDGE, Marcia L.",DEMOCRAT,258359,258359,258359.0,246378.0,FUDGE,MARCIA,,,F000455
935,935,2012,OKLAHOMA,OK,US HOUSE,"LUCAS, Frank D.",REPUBLICAN,201744,268003,97504.0,201744.0,LUCAS,FRANK,,,L000491
936,936,2012,OREGON,OR,US HOUSE,"BLUMENAUER, Earl",DEMOCRAT,264979,355875,264979.0,228043.0,BLUMENAUER,EARL,,,B000574
937,937,2012,PENNSYLVANIA,PA,US HOUSE,"FATTAH, Chaka",DEMOCRAT,318176,356386,318176.0,216727.0,FATTAH,CHAKA,,,F000043
938,938,2012,RHODE ISLAND,RI,US HOUSE,"LANGEVIN, James",DEMOCRAT,124067,222660,124067.0,83737.0,LANGEVIN,JAMES,,,L000559
939,939,2012,SOUTH CAROLINA,SC,US HOUSE,"CLYBURN, James Enos",DEMOCRAT,218717,233615,218717.0,196116.0,CLYBURN,JAMES,,,C000537
940,940,2012,SOUTH DAKOTA,SD,US HOUSE,"NOEM, Kristi",REPUBLICAN,207640,361429,153789.0,207640.0,NOEM,KRISTI,,,N000184
941,941,2012,TENNESSEE,TN,US HOUSE,"DUNCAN, John J., Jr.",REPUBLICAN,196894,264505,188422.0,196894.0,DUNCAN,JOHN,JR,,D000533
942,942,2012,TEXAS,TX,US HOUSE,"BRADY, Kevin Patrick",REPUBLICAN,194043,251052,171059.0,194043.0,BRADY,KEVIN,,,B000755
943,943,2012,UTAH,UT,US HOUSE,"CHAFFETZ, Jason",REPUBLICAN,198828,259547,119803.0,198828.0,CHAFFETZ,JASON,,,C001076
944,944,2012,VIRGINIA,VA,US HOUSE,"SCOTT, Robert C.",DEMOCRAT,259199,318936,259199.0,222983.0,SCOTT,ROBERT,,,S000185
945,945,2012,VERMONT,VT,US HOUSE,"WELCH, Peter",DEMOCRAT,208600,289931,208600.0,67543.0,WELCH,PETER,,,W000800
946,946,2012,WASHINGTON,WA,US HOUSE,"McDERMOTT, James A.",DEMOCRAT,298368,374580,298368.0,191066.0,MCDERMOTT,JAMES,,,M000404
947,947,2012,WISCONSIN,WI,US HOUSE,"POCAN, Mark",DEMOCRAT,265422,390898,265422.0,250335.0,POCAN,MARK,,,P000607
948,948,2012,WEST VIRGINIA,WV,US HOUSE,"CAPITO, Shelley Moore",REPUBLICAN,158206,226766,108199.0,158206.0,CAPITO,SHELLEY,,,C001047
949,949,2012,WYOMING,WY,US HOUSE,"LUMMIS, Cynthia M.",REPUBLICAN,166452,250700,57573.0,166452.0,LUMMIS,CYNTHIA,,,L000571
950,950,2014,ALASKA,AK,US HOUSE,"YOUNG, Donald Edwin",REPUBLICAN,142572,279741,114602.0,142572.0,YOUNG,DONALD,,,Y000033
951,951,2014,ALABAMA,AL,US HOUSE,"PALMER, Gary James",REPUBLICAN,135945,178449,133687.0,135945.0,PALMER,GARY,,,P000609
952,952,2014,ARKANSAS,AR,US HOUSE,"WOMACK, Steve",REPUBLICAN,151630,190935,103477.0,151630.0,WOMACK,STEVE,,,W000809
953,953,2014,ARIZONA,AZ,US HOUSE,"SCHWEIKERT, David",REPUBLICAN,129578,199776,109543.0,129578.0,SCHWEIKERT,DAVID,,,S001183
954,954,2014,CALIFORNIA,CA,US HOUSE,"LEE, Barbara",DEMOCRAT,168491,190431,168491.0,132052.0,LEE,BARBARA,,,L000551
955,955,2014,COLORADO,CO,US HOUSE,"POLIS, Jared",DEMOCRAT,196300,345945,196300.0,185292.0,POLIS,JARED,,,P000598
956,956,2014,CONNECTICUT,CT,US HOUSE,"COURTNEY, Joe",DEMOCRAT,131294,227936,131294.0,92404.0,COURTNEY,JOE,,,C001069
957,957,2014,DELAWARE,DE,US HOUSE,"CARNEY, John C., Jr.",DEMOCRAT,137251,231617,137251.0,85146.0,CARNEY,JOHN,JR,,C001083
958,958,2014,FLORIDA,FL,US HOUSE,"NUGENT, Richard",REPUBLICAN,181508,272294,153395.0,181508.0,NUGENT,RICHARD,,,N000185
959,959,2014,GEORGIA,GA,US HOUSE,"LEWIS, John R.",DEMOCRAT,170326,170326,170326.0,161532.0,LEWIS,JOHN,,,L000287
960,960,2014,HAWAII,HI,US HOUSE,"GABBARD, Tulsi",DEMOCRAT,142010,187435,142010.0,86454.0,GABBARD,TULSI,,,G000571
961,961,2014,IOWA,IA,US HOUSE,"KING, Steve",REPUBLICAN,169834,275633,143431.0,169834.0,KING,STEVE,,,K000362
962,962,2014,IDAHO,ID,US HOUSE,"LABRADOR, Raúl R.",REPUBLICAN,143580,220864,82801.0,143580.0,LABRADOR,RAÚL,,,L000573
963,963,2014,ILLINOIS,IL,US HOUSE,"SCHOCK, Aaron",REPUBLICAN,184363,246740,162268.0,184363.0,SCHOCK,AARON,,,S001179
964,964,2014,INDIANA,IN,US HOUSE,"BROOKS, Susan",REPUBLICAN,105277,161440,86579.0,105277.0,BROOKS,SUSAN,,,B001284
965,965,2014,KANSAS,KS,US HOUSE,"HUELSKAMP, Tim",REPUBLICAN,138764,204161,89584.0,138764.0,HUELSKAMP,TIM,,,H001057
966,966,2014,KENTUCKY,KY,US HOUSE,"WHITFIELD, Wayne Edward (Ed)",REPUBLICAN,173022,236618,157056.0,173022.0,WHITFIELD,WAYNE,,,W000413
967,967,2014,LOUISIANA,LA,US HOUSE,"SCALISE, Steve",REPUBLICAN,189250,244004,152201.0,189250.0,SCALISE,STEVE,,,S001176
968,968,2014,MASSACHUSETTS,MA,US HOUSE,"LYNCH, Stephen F.",DEMOCRAT,200644,261781,200644.0,114971.0,LYNCH,STEPHEN,,,L000562
969,969,2014,MARYLAND,MD,US HOUSE,"HARRIS, Andy",REPUBLICAN,176342,250418,144725.0,176342.0,HARRIS,ANDY,,,H001052
970,970,2014,MAINE,ME,US HOUSE,"PINGREE, Chellie",DEMOCRAT,186674,321987,186674.0,133320.0,PINGREE,CHELLIE,,,P000597
971,971,2014,MICHIGAN,MI,US HOUSE,"LAWRENCE, Brenda L",DEMOCRAT,165272,212468,165272.0,157069.0,LAWRENCE,BRENDA,,,L000581
972,972,2014,MINNESOTA,MN,US HOUSE,"PAULSEN, Erik",REPUBLICAN,167515,269585,167079.0,167515.0,PAULSEN,ERIK,,,P000594
973,973,2014,MISSOURI,MO,US HOUSE,"WAGNER, Ann",REPUBLICAN,148191,231117,119315.0,148191.0,WAGNER,ANN,,,W000812
974,974,2014,MISSISSIPPI,MS,US HOUSE,"HARPER, Gregg",REPUBLICAN,117771,170946,100688.0,117771.0,HARPER,GREGG,,,H001045
975,975,2014,MONTANA,MT,US HOUSE,"ZINKE, Ryan",REPUBLICAN,203871,367963,148690.0,203871.0,ZINKE,RYAN,,,Z000018
976,976,2014,NORTH CAROLINA,NC,US HOUSE,"PRICE, David Eugene",DEMOCRAT,169946,227362,169946.0,163080.0,PRICE,DAVID,,,P000523
977,977,2014,NORTH DAKOTA,ND,US HOUSE,"CRAMER, Kevin",REPUBLICAN,138100,248670,,138100.0,CRAMER,KEVIN,,,C001096
978,978,2014,NEBRASKA,NE,US HOUSE,"SMITH, Adrian",REPUBLICAN,139440,184964,83872.0,139440.0,SMITH,ADRIAN,,,S001172
979,979,2014,NEW HAMPSHIRE,NH,US HOUSE,"KUSTER, Ann McLane",DEMOCRAT,130700,238184,130700.0,125508.0,KUSTER,ANN,,,K000382
980,980,2014,NEW JERSEY,NJ,US HOUSE,"SMITH, Christopher Henry",REPUBLICAN,118826,174849,95734.0,118826.0,SMITH,CHRISTOPHER,,,S000522
981,981,2014,NEW MEXICO,NM,US HOUSE,"LUJÁN, Ben Ray",DEMOCRAT,113249,184076,113249.0,95209.0,LUJÁN,BEN,,,L000570
982,982,2014,NEVADA,NV,US HOUSE,"AMODEI, Mark E.",REPUBLICAN,122402,186210,59844.0,122402.0,AMODEI,MARK,,,A000369
983,983,2014,NEW YORK,NY,US HOUSE,"HANNA, Richard",REPUBLICAN,113574,175372,103437.0,113574.0,HANNA,RICHARD,,,H001051
984,984,2014,OHIO,OH,US HOUSE,"TIBERI, Patrick (Pat)",REPUBLICAN,150573,221081,137105.0,150573.0,TIBERI,PATRICK,,PAT,T000462
985,985,2014,OKLAHOMA,OK,US HOUSE,"LUCAS, Frank D.",REPUBLICAN,133335,169605,57790.0,133335.0,LUCAS,FRANK,,,L000491
986,986,2014,OREGON,OR,US HOUSE,"BLUMENAUER, Earl",DEMOCRAT,211748,292757,211748.0,202374.0,BLUMENAUER,EARL,,,B000574
987,987,2014,PENNSYLVANIA,PA,US HOUSE,"FATTAH, Chaka",DEMOCRAT,181141,206538,181141.0,166076.0,FATTAH,CHAKA,,,F000043
988,988,2014,RHODE ISLAND,RI,US HOUSE,"LANGEVIN, James",DEMOCRAT,105716,169904,105716.0,63844.0,LANGEVIN,JAMES,,,L000559
989,989,2014,SOUTH CAROLINA,SC,US HOUSE,"GOWDY, Trey",REPUBLICAN,126452,149049,125747.0,126452.0,GOWDY,TREY,,,G000566
990,990,2014,SOUTH DAKOTA,SD,US HOUSE,"NOEM, Kristi",REPUBLICAN,183834,276319,92485.0,183834.0,NOEM,KRISTI,,,N000184
